 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             24,    -52.8,   Test,     88,    512,  16232
    1001,        0,        0,              0,             24,    -52.8,   Test,     80,    504,  16164
    1001,        0,        0,              0,             24,    -52.8,   Test,    120,    548,  16272
    1001,        0,        0,              0,             24,    -52.8,   Test,    160,    472,  16168
    1001,        0,        0,              0,             24,    -52.8,   Test,    104,    464,  16168
    1001,        0,        0,              0,             24,    -52.8,   Test,    368,    248,  17420
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             24,    -52.8,   Test,    148,   1252, -16540
    1001,        0,        0,              0,             24,    -52.8,   Test,    168,   1252, -16732
    1001,        0,        0,              0,             24,    -52.8,   Test,    200,   1240, -16648
    1001,        0,        0,              0,             24,    -52.8,   Test,    164,   1320, -16724
    1001,        0,        0,              0,             24,    -52.8,   Test,    160,   1260, -16732
    1001,        0,        0,              0,             24,    -52.8,   Test,    204,   1228, -16592
    1001,        0,        0,              0,             24,    -52.8,   Test,    196,   1316, -16672
    1001,        0,        0,              0,             24,    -52.8,   Test,    188,   1184, -16672
    1001,        0,        0,              0,             24,    -52.8,   Test,    180,   1212, -16824
    1001,        0,        0,              0,             24,    -52.8,   Test,    112,   1228, -16732
    1001,        0,        0,              0,             24,    -52.8,   Test,    164,   1280, -16612
    1001,        0,        0,              0,             24,    -52.8,   Test,    148,   1264, -16684
    1001,        0,        0,              0,             24,    -52.8,   Test,    208,   1272, -16628
    1001,        0,        0,              0,             24,    -52.8,   Test,    184,   1236, -16580
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             24,    -52.8,   Test,    148,   1212, -16620
    1001,        0,        0,              0,             24,    -52.8,   Test,    144,   1284, -16556
    1001,        0,        0,              0,             24,    -52.8,   Test,    172,   1116, -16640
    1001,        0,        0,              0,             24,    -52.8,   Test,    144,   1212, -16704
    1001,        0,        0,              0,             24,    -52.8,   Test,    164,   1280, -16684
    1001,        0,        0,              0,             24,    -52.8,   Test,    212,   1252, -16640
    1001,        0,        0,              0,             24,    -52.8,   Test,    204,   1268, -16660
    1001,        0,        0,              0,             24,    -52.8,   Test,    196,   1280, -16780
    1001,        0,        0,              0,             24,    -52.8,   Test,    188,   1288, -16616
    1001,        0,        0,              0,             24,    -52.8,   Test,    176,   1284, -16768
    1001,        0,        0,              0,             24,    -52.8,   Test,    188,   1244, -16736
    1001,        0,        0,              0,             24,    -52.8,   Test,    204,   1216, -16620
    1001,        0,        0,              0,             24,    -52.8,   Test,   1232,   1756, -17272
    1001,        0,        0,              0,             24,    -52.8,   Test,     32,   1196,  16588
    1001,        0,        0,              0,             24,    -52.8,   Test,   -240,    104,  16252
    1001,        0,        0,              0,             24,    -52.8,   Test,   -176,    136,  16184
    1001,        0,        0,              0,             24,    -52.8,   Test,   -188,    104,  16120
    1001,        0,        0,              0,             24,    -52.8,   Test,   -212,    108,  16260
    1001,        0,        0,              0,             24,    -52.8,   Test,   -128,     24,  16076
    1001,        0,        0,              0,             24,    -52.8,   Test,   -216,    116,  16256
    1001,        0,        0,              0,             24,    -52.8,   Test,   -180,    128,  16204
    1001,        0,        0,              0,             24,    -52.8,   Test,   -160,    136,  16152
    1001,        0,        0,              0,             24,    -52.8,   Test,   -260,    300,  16360
    1001,        0,        0,              0,             24,    -52.8,   Test,   -440, -14716,  -1068
    1001,        0,        0,              0,             24,    -52.8,   Test,   -152, -16264,  -1560
    1001,        0,        0,              0,             24,    -52.8,   Test,     60, -15704,  -1892
    1001,        0,        0,              0,             24,    -52.8,   Test,    264, -16064,   -168
    1001,        0,        0,              0,             24,    -52.8,   Test,   -828, -15220,    -60
    1001,        0,        0,              0,             24,    -52.8,   Test,    -12, -16072,   -744
    1001,        0,        1,              0,             24,    -52.8,   Test,     40, -15968,   -600
    1001,        0,        0,              0,             24,    -52.8,   Test,    100, -16040,   -700
    1001,        0,        0,              0,             24,    -52.8,   Test,     40, -16084,   -756
    1001,        0,        0,              0,             24,    -52.8,   Test,    148, -16004,   -844
    1001,        0,        0,              0,             24,    -52.8,   Test,    288, -15932,     60
    1001,        0,        1,              0,             24,    -52.8,   Test,    968,  19912,     48
    1001,        0,        0,              0,             24,    -52.8,   Test,     32,  16848,    772
    1001,        0,        0,              0,             24,    -52.8,   Test,    156,  16824,     48
    1001,        0,        0,              0,             24,    -52.8,   Test,    220,  16836,   -388
    1001,        0,        0,              0,             24,    -52.8,   Test,    184,  16860,   -336
    1001,        0,        0,              0,             24,    -52.8,   Test,    376,  16788,   -196
    1001,        0,        0,              0,             24,    -52.8,   Test, -15584,   5976,   2028
    1001,        0,        0,              0,             24,    -52.8,   Test, -16512,    860,   -184
    1001,        0,        0,              0,             24,    -52.8,   Test, -16504,    472,   -528
    1001,        0,        0,              0,             24,    -52.8,   Test, -16460,    464,   -988
    1001,        0,        0,              0,              0,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test, -16512,    536,   -120
    1001,        0,        0,              0,             24,    -52.8,   Test, -16412,    476,   -296
    1001,        0,        0,              0,             24,    -52.8,   Test, -16436,    468,   -340
    1001,        0,        0,              0,             24,    -52.8,   Test, -16408,    456,   -488
    1001,        0,        0,              0,             24,    -52.8,   Test, -16448,    412,   -356
    1001,        0,        0,              0,             24,    -52.8,   Test, -16520,    452,   -400
    1001,        0,        0,              0,             24,    -52.8,   Test, -16480,    416,   -484
    1001,        0,        0,              0,             24,    -52.8,   Test, -16504,    480,   -504
    1001,        0,        0,              0,             24,    -52.8,   Test,  -1244,   1000,  12144
    1001,        0,        0,              0,             24,    -52.8,   Test,  16140,    944,     80
    1001,        0,        0,              0,             24,    -52.8,   Test,  16456,    868,    228
    1001,        0,        0,              0,             24,    -52.8,   Test,  16260,    676,    428
    1001,        0,        0,              0,             24,    -52.8,   Test,  16712,    804,    200
    1001,        0,        0,              0,             24,    -52.8,   Test,  16188,    640,    108
    1001,        0,        0,              0,             24,    -52.8,   Test,  17600,   1308,  -1048
    1001,        0,        0,              0,             24,    -52.8,   Test,    100,    740,  16328
    1001,        0,        0,              0,             24,    -52.8,   Test,    116,    676,  16200
    1001,        0,        0,              0,             24,    -52.8,   Test,    180,    624,  16228
    1001,        0,        0,              0,             24,    -52.8,   Test,    104,    684,  16264
    1001,        0,        0,              0,             24,    -52.8,   Test,    108,    656,  16260
    1001,        0,        0,              0,             24,    -52.8,   Test,    184,    668,  16232
    1001,        0,        0,              0,             24,    -52.8,   Test,    176,    648,  16268
    1001,        0,        0,              0,             24,    -52.8,   Test,    188,    680,  16132
    1001,        0,        0,              0,             24,    -52.8,   Test,    156,    688,  16228
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,     -1,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
    1001,        0,        0,              0,             24,    -52.8,   Test,      0,      0,      0
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.008056641, 0.0246582, 0.9902344
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.007324219, 0.03051758, 0.9858398
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.007568359, 0.03149414, 0.9919434
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.005371094, 0.03173828, 0.989502
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.008300781, 0.03344727, 0.9914551
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.006347656, 0.03076172, 0.9870605
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.005615234, 0.0234375, 0.9870605
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.007324219, 0.02954102, 0.9953613
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.0004882813, 0.02587891, 0.9936523
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.05029297, 0.03637695, 0.9880371
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.2802734, -0.2631836, -0.9477539
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.004150391, 0.05322266, -1.003174
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.008056641, 0.05957031, -1.01709
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.01098633, 0.07763672, -1.009277
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.01025391, 0.0769043, -1.02124
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.01000977, 0.07617188, -1.01416
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.01977539, 0.07519531, -1.069092
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.03149414, -0.9858398, -0.265625
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.01269531, -0.2243652, -0.8449707
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.004150391, 0.0637207, -1.012695
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.08349609, -1.212891, -0.1391602
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.001464844, -0.982666, -0.03491211
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.02880859, -0.9655762, -0.01245117
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.01782227, -0.9897461, -0.02172852
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.03588867, -0.9348145, -0.0402832
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.006835938, -0.9819336, -0.007568359
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.007324219, -0.9794922, -0.02880859
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.01049805, -0.9794922, -0.03125
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.002929688, -0.9775391, -0.02929688
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.0007324219, -0.9797363, -0.02807617
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0402832, -0.8566895, 0.3027344
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.02172852, 1.014893, -0.03173828
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.07739258, 1.022705, 0.5124512
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.01513672, 1.036133, 0.03637695
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.007080078, 1.023926, -0.02856445
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.244873, 1.01001, 0.01049805
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.9995117, 0.007568359, 0.01123047
    1001,        0,        0,              0,             24,    -52.8,   Test, -1.009277, 0.03588867, -0.01049805
    1001,        0,        0,              0,             24,    -52.8,   Test, -1.008789, 0.04174805, 0.001708984
    1001,        0,        0,              0,             24,    -52.8,   Test, -1.006104, 0.03369141, -0.001464844
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.498291, 0.4448242, 0.5358887
    1001,        0,        0,              0,             24,    -52.8,   Test, 1.021484, -0.06347656, -0.05712891
    1001,        0,        0,              0,             24,    -52.8,   Test, 1.010254, -0.04492188, -0.06982422
    1001,        0,        0,              0,             24,    -52.8,   Test, 1.000488, -0.03173828, -0.07641602
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.9968262, -0.02441406, -0.09545898
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.0390625, 0.1000977, 1.363037
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.004638672, 0.04248047, 0.9912109
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.002685547, 0.04418945, 0.9934082
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.004394531, 0.03735352, 0.9848633
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.0007324219, 0.04394531, 0.9882813
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.002441406, 0.0402832, 0.989502
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.005371094, 0.0402832, 0.9907227
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0004882813, 0.0402832, 0.9890137
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.0002441406, 0.0402832, 0.9892578
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.007324219, 0.05004883, 0.9699707
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0002441406, 0.04272461, 0.9870605
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.002929688, 0.04296875, 0.9833984
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.003173828, 0.04296875, 0.9885254
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.001220703, 0.04223633, 0.9858398
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.001464844, 0.04101563, 0.9868164
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0004882813, 0.03881836, 0.994873
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0002441406, 0.04394531, 0.9960938
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.002441406, 0.04321289, 0.9882813
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.001953125, 0.04345703, 0.9899902
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.003417969, 0.04541016, 0.9907227
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.001708984, 0.03857422, 0.9848633
    1001,        0,        0,              0,             24,    -52.8,   Test,      0, 0.04150391, 0.9885254
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.003662109, 0.04516602, 0.9892578
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0007324219, 0.04272461, 0.987793
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.001464844, 0.03881836, 0.9929199
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.00390625, 0.03588867, 0.9865723
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.003662109, 0.03955078, 0.9858398
    1001,        0,        0,              0,             24,    -52.8,   Test,      0, 0.04052734, 0.9921875
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.004394531, 0.03808594, 0.9902344
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0004882813, 0.03735352, 0.9870605
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.0007324219, 0.04272461, 0.9848633
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0009765625, 0.04516602, 0.989502
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.001220703, 0.04052734, 0.9892578
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.002197266, 0.04370117, 0.980957
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.003417969, 0.04125977, 0.9904785
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.0007324219, 0.03881836, 0.9941406
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0002441406, 0.04101563, 0.989502
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.0004882813, 0.04077148, 0.9865723
    1001,        0,        0,              0,             24,    -52.8,   Test, 0.0004882813, 0.03710938, 0.9858398
    1001,        0,        0,              0,             24,    -52.8,   Test, -0.003173828, 0.04443359, 0.9880371
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.009765625, 0.1496582, 0.9819336
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01196289, 0.1506348, 0.9855957
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01049805, 0.1462402, 0.9890137
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01245117, 0.144043, 0.9799805
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01318359, 0.1455078, 0.982666
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.008056641, 0.1464844, 0.9802246
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01464844, 0.1520996, 0.9848633
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.008056641, 0.1467285, 0.9873047
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.0078125, 0.1489258, 0.987793
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.009277344, 0.1479492, 0.9887695
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.008056641, 0.1467285, 0.9833984
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01025391, 0.1455078, 0.979248
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.009521484, 0.1445313, 0.9851074
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01538086, 0.1408691, 0.979248
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01220703, 0.1445313, 0.9853516
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.006591797, 0.1479492, 0.9816895
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.009521484, 0.1450195, 0.982666
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01049805, 0.1452637, 0.9780273
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.015625, 0.1462402, 0.9790039
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01049805, 0.1459961, 0.9838867
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01489258, 0.1452637, 0.9746094
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01342773, 0.1474609, 0.9912109
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01220703, 0.1462402, 0.980957
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01269531, 0.1481934, 0.9858398
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01342773, 0.1472168, 0.9775391
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01220703, 0.1474609, 0.9870605
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01074219, 0.1445313, 0.9836426
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01098633, 0.1491699, 0.9841309
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.006835938, 0.1459961, 0.9829102
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.01147461, 0.1494141, 0.9819336
    1001,        0,        0,              0,             25, -1.232886,   Test, 0.007324219, 0.1462402, 0.9819336
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01098633, 0.1477051, 0.9799805
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01196289, 0.1459961, 0.9816895
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01049805, 0.1450195, 0.9838867
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01074219, 0.1484375, 0.982666
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.009277344, 0.1474609, 0.9848633
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01147461, 0.1481934, 0.9775391
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01025391, 0.1413574, 0.9824219
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01049805, 0.145752, 0.9831543
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01489258, 0.1420898, 0.9790039
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01025391, 0.1447754, 0.9868164
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01025391, 0.1450195, 0.9836426
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01416016, 0.1450195, 0.9831543
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.009033203, 0.1384277, 0.9780273
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.008300781, 0.1445313, 0.9909668
    1001,        0,        0,              0,             25, 2.067164,   Test, -0.04150391, 0.1447754, 1.056641
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01367188, 0.1450195, 0.9799805
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01171875, 0.1462402, 0.9870605
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01098633, 0.1445313, 0.980957
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01464844, 0.1442871, 0.9797363
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01635742, 0.1416016, 0.989502
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01391602, 0.1418457, 0.9770508
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01171875, 0.1452637, 0.982666
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01269531, 0.1452637, 0.9892578
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01000977, 0.1447754, 0.9841309
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.015625, 0.1435547, 0.9890137
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01147461, 0.1479492, 0.9916992
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.009765625, 0.1413574, 0.9824219
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01025391, 0.1433105, 0.9797363
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01269531, 0.1455078, 0.9819336
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01147461, 0.1489258, 0.9846191
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.0078125, 0.1433105, 0.980957
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01098633, 0.1437988, 0.9768066
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01098633, 0.144043, 0.980957
    1001,        0,       -1,              0,             25, 2.067164,   Test, 0.01513672, 0.145752, 0.9833984
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01196289, 0.1474609, 0.9855957
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01342773, 0.1499023, 0.9831543
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01049805, 0.1447754, 0.980957
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01196289, 0.145752, 0.9819336
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01147461, 0.1428223, 0.9770508
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01220703, 0.1484375, 0.9836426
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01245117, 0.1433105, 0.9790039
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01196289, 0.142334, 0.9768066
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01464844, 0.1437988, 0.9853516
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01416016, 0.1486816, 0.9943848
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01098633, 0.1474609, 0.982666
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01220703, 0.1477051, 0.9780273
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.009521484, 0.1462402, 0.9833984
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01367188, 0.144043, 0.9863281
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01293945, 0.1474609, 0.9836426
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01342773, 0.1459961, 0.9833984
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01245117, 0.1398926, 0.9775391
    1001,        0,        0,              0,             25, 2.051202,   Test, 0.01342773, 0.1486816, 0.9802246
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01293945, 0.1425781, 0.9799805
    1001,        0,       -1,              0,             25, 2.067164,   Test, 0.01879883, 0.1452637, 0.9760742
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01098633, 0.1469727, 0.9892578
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01074219, 0.1462402, 0.9802246
    1001,        0,       -1,              0,             25, 2.067164,   Test, 0.01196289, 0.1467285, 0.9785156
    1001,        0,       -1,              0,             25, 2.067164,   Test, 0.01293945, 0.1462402, 0.9846191
    1001,        0,       -1,              0,             25, 2.066761,   Test, 0.01000977, 0.1381836, 0.9775391
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.008544922, 0.1442871, 0.979248
    1001,        0,       -1,              0,             25, 2.066761,   Test, 0.01367188, 0.1433105, 0.9909668
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01025391, 0.1459961, 0.9807129
    1001,        0,       -1,              0,             25, 2.067164,   Test, 0.01464844, 0.1420898, 0.9858398
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.009521484, 0.1464844, 0.9868164
    1001,        0,        0,              0,             25, 2.067164,   Test, 0.01416016, 0.144043, 0.980957
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01416016, 0.1442871, 0.9868164
    1001,        0,        0,              0,             25, 2.051202,   Test, 0.01196289, 0.1469727, 0.9873047
    1001,        0,        0,              0,             25, 2.066761,   Test, 0.01269531, 0.1472168, 0.9882813
    1001,        0,        0,              0,             24, 2.066761,   Test, 0.01367188, 0.1464844, 0.9887695
